name,smiles,is_papota
fluocortin-butyl,[C@H]24[C@H]1[C@@]([C@@H](C(C(OCCCC)=O)=O)[C@@H](C1)C)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C,0
Fenproporex,CC(CC1=CC=CC=C1)NCCC#N,1
Pindolol,CC(C)NCC(O)COc1cccc2[nH]ccc12,0
mequitazine,C1=CC=CC2=C1SC5=C(N2CC3C4CCN(C3)CC4)C=CC=C5,0
proxibarbal,C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)O,0
talampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC4OC(=O)c5ccccc45,0
elopiprazole,C1=C(C2=C(C=C1)C=CO2)N5CCN(CC3=CC=C([NH]3)C4=CC=C(C=C4)F)CC5,0
Methenolone (1-methyl-17beta-hydroxy-5alpha-androst-1-en-3-one),CC1=CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4OC(=O)C)C)C,1
trihexyphenidyl,OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,0
bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0
2-methylpropanol,CC(C)CO,0
skb_c,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C,0
clopimozide,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4cc(Cl)ccc34)c5ccc(F)cc5,0
trimetrexate,C1=C3C(=C(C(=C1)CNC2=CC(=C(C(=C2)OC)OC)OC)C)C(=NC(=N3)N)N,0
brosotamide,C1=C(C(=C(C=C1Br)C)O)C(N)=O,0
cefditoren,CO\N=C(C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)\C=C/c3scnc3C)\c4csc(N)n4,0
miconazole,C1=C(C=CC(=C1Cl)COC(C[N]2C=NC=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,0
sulthiame(sultiame),C1=CC(=CC=C1N2[S](CCCC2)(=O)=O)[S](N)(=O)=O,0
sulazepam,C1=C(Cl)C=CC2=C1C(=NCC(=S)N2C)C3=CC=CC=C3,0
Tapentadol,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C,1
fluprednisolone,[C@H]24[C@H]1[C@@]([C@](C(CO)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C,0
tenilsetam,C2=C(C1C(NCCN1)=O)SC=C2,0
cetohexazine,CC1=CC(=NNC1=O)C,0
2-(4-chloro-2-5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25C-NBOMe),COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)Cl)OC,1
nylidrin,CC(CCc1ccccc1)NC(C)C(O)c2ccc(O)cc2,0
Sibutramine,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C.O.Cl,1
triamcinolone-acetonide,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CO)=O,0
p-Xylene,Cc1ccc(C)cc1,0
Amphetamine,CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O,1
opipramol,C1=CC=CC2=C1N(C3=C(C=C2)C=CC=C3)CCCN4CCN(CCO)CC4,0
clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,0
spiclomazine,[H+].[Cl-].Clc1ccc2Sc3ccccc3N(CCCN4CCC5(CC4)NC(=O)CS5)c2c1,0
Dichloralphenazone,CC1=CC(=O)N(N1C)C2=CC=CC=C2.CC(CCC=C(C)C)NC.CC(CCC=C(C)C)NC.CC(=O)NC1=CC=C(C=C1)O.C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O.C(C(Cl)(Cl)Cl)(O)O.C(C(Cl)(Cl)Cl)(O)O,1
Ketazolam,CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C,1
iprozilamine,CSC1=C(N=C(N=C1N2CCN(C)CC2)NC(C)C)Cl,0
16,c1ccc(cc1)c1csc(n1)N=C(N)N,0
Metopon,CC12C(=O)CCC3C14CCN(C3CC5=C4C(=C(C=C5)O)O2)C,1
fluphenazine-enanthate,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(CCCCCC)=O)CC4,0
carpipramine,C1=CC=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5,0
loprazolam,C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-],0
benorilate,C1=CC=CC(=C1C(OC2=CC=C(NC(C)=O)C=C2)=O)OC(C)=O,0
almoxatone,[C@H]3(CN(C2=CC=C(OCC1=CC=CC(=C1)Cl)C=C2)C(O3)=O)CNC,0
protriptyline,CNCCCC1c2ccccc2C=Cc3ccccc13,0
nebracetam,C1=CC=CC=C1CN2C(CC(C2)CN)=O,0
cyclazodone,C3=C(C1OC(=NC1=O)NC2CC2)C=CC=C3,0
Metaraminol,C[C@H](N)[C@H](O)c1cccc(O)c1,0
compound 38,CN(C)Cc1ccnc(c2cccc(NC3C([N+]([O-])=O)=CC=N3)c2)c1,0
2-(4-iodo-2-5-dimethoxyphenyl)-N-(2-methoxybenzyl)ethanamine (25I-NBOMe),COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)I)OC,1
Ibogaine,CCC1CC2CC3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,1
enoxacin,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N3CCNCC3,0
Fospropofol,CC(C)C1=C(C(=CC=C1)C(C)C)OCOP(=O)(O)O,1
Nordiazepam,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,1
GR94839_I,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc([S@](=O)C)cc1,0
hydroflumethiazide,N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1C(F)(F)F,0
diflorasone-diacetate,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@@H]4C)C)(C(COC(C)=O)=O)OC(C)=O,0
cloxypendyl,C1=C(Cl)C=NC2=C1SC4=C(N2CCCN3CCN(CCO)CC3)C=CC=C4,0
cimepanol,CC(C(C1CCCCC1)O)C,0
propyperone,C1=CC(=CC=C1C(CCCN3CCC(N2CCCCC2)(CC3)C(CC)=O)=O)F,0
adriamycinol-aglycone,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(O)c4c(O)c3C(=O)c12)C(=O)CO,0
levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,0
metaxalone,C1=C(C=C(C=C1OCC2CNC(O2)=O)C)C,0
cefalexin,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,0
fluperlapine,C1=CC=CC3=C1C(=NC2=C(C=CC(=C2)F)C3)N4CCN(C)CC4,0
Difenoxin,C1CN(CCC1(C2=CC=CC=C2)C(=O)O)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4,1
guamecycline,CN(C)C1C2CC3C(=C(O)c4c(O)cccc4C3(C)O)C(=O)C2(O)C(=O)\C(=C(/O)NCN5CCN(CC5)C(=N)N=C(N)N)C1=O,0
tiagabine,[C@@H]3(CN(CCC=C(C1=C(C=CS1)C)C2=C(C=CS2)C)CCC3)C(O)=O,0
Hexane,CCCCCC,0
Delorazepam,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3Cl,1
moclobemide,C2=C(C(NCCN1CCOCC1)=O)C=CC(=C2)Cl,0
Y-G19,n1c(scc1c1ccccc1)CCN,0
isoxicam,CN1C(=C(\O)Nc2cc(C)on2)/C(=O)c3ccccc3[S]1(=O)=O,0
Alfaxalone,CC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C,1
zalospirone,[C@H]14[C@H]([C@@H]2[C@@H]3[C@H]([C@H]1C=C2)C=C3)C(=O)N(C4=O)CCCCN6CCN(C5=NC=CC=N5)CC6,0
tenilapine,C3=C2C(=NC1=CSC=C1C(/C2=CS3)=C/C#N)N4CCN(C)CC4,0
pinazepam,C1=C(Cl)C=CC2=C1C(=NCC(N2CC#C)=O)C3=CC=CC=C3,0
zimeldine,C2=C(\C(C1=CC=CN=C1)=C\CN(C)C)C=CC(=C2)Br,0
talopram,C1=CC=CC3=C1C(C2=CC=CC=C2)(OC3(C)C)CCCNC,0
SKF89124,CCCN(CCc1c2c(c(cc1)O)NC(=O)C2)CCC,0
cinperene,C1=CC=CC=C1C4(C3CCN(C\C=C\C2=CC=CC=C2)CC3)C(NC(=O)CC4)=O,0
Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(O)=O,0
Aminosalicylicacid,Nc1ccc(C(O)=O)c(O)c1,0
Pinazepam,C#CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,1
brofaromine,C2=C(C1CCNCC1)OC3=C2C=C(OC)C=C3Br,0
Ecgonine,CN1C2CCC1C(C(C2)O)C(=O)O,1
Praziquantel,O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4,0
4-chloro-17ÃÅ½ÃÂ±-methyl-androst-4-ene-3ÃÅ½ÃÂ²-17ÃÅ½ÃÂ²-diol,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4(C)O)C)Cl,1
rifampin,COC1C=COC5(C)Oc4c(C)c(O)c3c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(C)CC2)c(O)c3c4C5=O,0
prothixene,C1=CC=CC3=C1C(C2=C(C=CC=C2)S3)=CCCN(C)C,0
Metronidazole,Cc1ncc(n1CCO)[N+]([O-])=O,0
pregabalin,[C@@H](CC(=O)O)(CC(C)C)CN,0
orphenadrine,CN(C)CCOC(c1ccccc1)c2ccccc2C,0
difebarbamate,C2=C(C1(C(N(C(=O)N(C1=O)CC(COCCCC)OC(N)=O)CC(COCCCC)OC(N)=O)=O)CC)C=CC=C2,0
Nalorphine,C=CCN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,1
Pentazocine,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,1
Dihydromorphine,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(CC4)O,1
salicylic acid,OC(=O)c1ccccc1O,0
cefcanel-daloxate,CC(N)C(=O)OC(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OCC3=C(C)OC(=O)O3)CSc4sc(C)nn4)c5ccccc5,0
etomidate,CCOC(=O)c1cncn1C(C)c2ccccc2,0
Stenbolone (17beta-hydroxy-2-methyl--5alpha-androst-1-en-3-one),CC1=CC2(C(CCC3C2CCC4(C3CCC4O)C)CC1=O)C,1
Cycloserine,NC1CONC1=O,0
savoxepin,N#Cc5ccc4Oc1ccccc1C2=C(CCN(CC2)CC3CCCC3)c4c5,0
suritozole,C1=C(C=CC=C1C2=NN(C)C(N2C)=S)F,0
cyclobarbital,C(C2(C1=CCCCC1)C(NC(=O)NC2=O)=O)C,0
amicycline,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4ccc(N)c(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,0
bromodiphenhydramine(bromazine),C2=C(C(OCCN(C)C)C1=CC=CC=C1)C=CC(=C2)Br,0
tolpiprazole,C1=C(C=CC=C1N3CCN(CCC2=N[NH]C(=C2)C)CC3)C,0
melperone,C1=CC(=CC=C1C(CCCN2CCC(C)CC2)=O)F,0
norethindrone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0
meprednisone,[C@H]12[C@@]([C@](C(CO)=O)(O)[C@H](C1)C)(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)C,0
Benzene,c1ccccc1,0
rimexolone,[C@H]12[C@@]([C@](C(CC)=O)(C)[C@@H](C1)C)(C[C@H](O)[C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)C,0
halometasone,[C@H]23[C@@]([C@@]1(C(=CC(C(=C1)Cl)=O)[C@H](C2)F)C)([C@H](C[C@]4(C3C[C@H]([C@@]4(C(CO)=O)O)C)C)O)F,0
Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,0
PB-22 (Quinolin-8-yl 1-pentyl-1H-indole-3-carboxylate),CCCCCN1C=C(C2=CC=CC=C21)C(=O)OC3=CC=CC4=C3N=CC=C4,1
Beta-hydroxyfentanyl,CCC(=O)N(C1CCN(CC1)CC(C2=CC=CC=C2)O)C3=CC=CC=C3,1
Nandrolone (17beta-hydroxyestr-4-en-3-one),CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35,1
cefmenoxime,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C)/c4csc(N)n4,0
dazadrol,C1=CC(=CC=C1C(C2=NCCN2)(C3=NC=CC=C3)O)Cl,0
alonimid,C1=CC=CC3=C1C2(C(NC(=O)CC2)=O)CCC3=O,0
neflumozide,Fc5ccc4c(CCCN1CCC(CC1)n2c(=O)[nH]c3ccccc23)noc4c5,0
moperone,Cc1ccc(cc1)C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2,0
Boldenone (17beta-hydroxyandrost-1-4-diene-3-one),CC12CCC3C(C1CCC2OC(=O)CCCCCCCCC=C)CCC4=CC(=O)C=CC34C,1
amcinafal,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(CC)CC)C(=O)CO)(C[C@H](O)[C@@]4(F)C3CCC5=CC(=O)C=CC45C)C,0
JWH-019 (1-Hexyl-3-(1-naphthoyl)indole),CCCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43,1
m-Xylene,Cc1cccc(C)c1,0
benzoctamine,C1=CC=C2C(=C1)C3C4=C(C2(CNC)CC3)C=CC=C4,0
isepamicin,CNC1C(O)C(OCC1(C)O)OC2C(O)C(OC3OC(CN)C(O)C(O)C3O)C(N)CC2NC(=O)C(O)CN,0
suproclone,C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C(CC)=O)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,0
Fluoxymesterone (9-fluoro-17alpha-methyl-11beta-17beta-dihydroxyandrost-4-en-3-one),CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F,1
9-C1,n1(c(c2nc[nH]c2n(c1=O)C)=O)C,0
Acetyl-alpha-methylfentanyl,CC(CC1=CC=CC=C1)N2CCC(CC2)N(C3=CC=CC=C3)C(=O)C,1
rivastigmine,[C@H](C1=CC(=CC=C1)OC(N(CC)C)=O)(N(C)C)C,0
GR85571,c1(cc(c(cc1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)CN(CC1)C(=O)C)=O,0
caffeine,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,0
apramycin,CN[C@H]1[C@@H](O)[C@H]2O[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)[C@H](N)C[C@@H]2O[C@@H]1O[C@H]4O[C@H](CO)[C@@H](N)[C@H](O)[C@H]4O,0
atropine(hyoscyamine),C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)CO,0
azepindole,C1=CC=CC2=C1[N]3C(=C2)CNCCC3,0
panuramine,C1=C4C(=CC=C1CN3CCC(NC(NC(C2=CC=CC=C2)=O)=O)CC3)C=CC=C4,0
tetrabarbital,C(C1(C(CCC)CC)C(NC(=O)NC1=O)=O)C,0
cimemoxin,C(C1CCCCC1)NN,0
cimoxatone,C1=CC(=CC=C1N2CC(COC)OC2=O)OCC3=CC(=CC=C3)C#N,0
xanomeline,C(OC1=NSN=C1C2=CCCN(C2)C)CCCCC,0
lincomycin,CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,0
physostigmine,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,0
amfetaminil,C2=C(C(NC(CC1=CC=CC=C1)C)C#N)C=CC=C2,0
Y-G16,n1c(scc1)CCN,0
Nicomorphine,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC(=O)C6=CN=CC=C6)OC3C(C=C4)OC(=O)C7=CN=CC=C7.Cl,1
Boldenone (17beta-hydroxyandrost-1-4-diene-3-one),C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,1
1-[1-(2-Thienyl)cyclohexyl]pyrrolidine,C1CCC(CC1)(C2=CC=CS2)N3CCCC3,1
propofol,CC(C)c1cccc(C(C)C)c1O,0
zometapine,C3=C(C1=NCCN=C2N(NC(=C12)C)C)C=CC=C3Cl,0
rifabutin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4C(=O)C(=C5NC6(CCN(CC6)CC(C)C)N=C5c4c3C2=O)NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)/C,0
capuride,CCC(C)C(CC)C(=O)NC(N)=O,0
sulopenem,C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(O)=O)SC3CC[S](=O)C3,0
ceftizoxime,CO/N=C(C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)/c3csc(N)n3,0
Triamcinolone,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,0
hydrocortamate,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CN(CC)CC)=O)=O)O)C,0
sulfonmethane,C([S](C(C)(C)[S](=O)(=O)CC)(=O)=O)C,0
doxefazepam,C1=C(Cl)C=CC2=C1C(=NC(O)C(N2CCO)=O)C3=CC=CC=C3F,0
cintriamide(cintramide),C1=C(C(=C(C=C1\C=C\C(N)=O)OC)OC)OC,0
alpha-pyrrolidinobutiophenone (ÃÅ½ÃÂ±-PBP),CCC(C(=O)C1=CC=CC=C1)N2CCCC2,1
Lisdexamfetamine,CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N,1
progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
pheneturide,C1=CC=CC=C1C(C(NC(N)=O)=O)CC,0
Butorphanol,C1CCC2(C3CC4=C(C2(C1)CCN3CC5CCC5)C=C(C=C4)O)O.C(C(C(=O)O)O)(C(=O)O)O,1
Nandrolone (17beta-hydroxyestr-4-en-3-one),CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C,1
mazapertine,C3=C(CN2CCN(C1=C(OC(C)C)C=CC=C1)CC2)C=CC=C3C(=O)N4CCCCC4.C(C(=O)O)CC(=O)O,0
Bretyliumtosilate,c12c(nc([nH]1)NC(OC)=O)cc(SCCC)cc2,0
semorphone,[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CCOC)CC5,0
felodipine,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,0
Levo-alphacetylmethadol,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C,1
Methcathinone,CC(C(=O)C1=CC=CC=C1)NC,1
ethinamate,NC(=O)OC1(CCCCC1)C#C,0
methacycline,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,0
penicillin G,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O,0
cyclobenzaprine,C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=CCCN(C)C,0
Dextromoramide,CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4,1
methylprednisolone-acetate,[C@H]24[C@H]1[C@@]([C@](C(COC(CCC(O)=O)=O)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)C)C)O)C,0
desflurane,O(C(C(F)(F)F)F)C(F)F,0
rotamicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Cc3ccc(cc3)C4=NCCCN4)c5ccccc5)C(=O)N2[C@H]1C(O)=O,0
Triazolam,Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,0
Org34167,NC(CC=C)c1ccccc1c2noc3c2cccc3,0
Propiram,CCC(=O)N(C1=CC=CC=N1)C(C)CN2CCCCC2,1
thioproperazine,C1=CC=CC2=C1N(C3=C(S2)C=CC(=C3)[S](N(C)C)(=O)=O)CCCN4CCN(CC4)C,0
proflazepam,C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F,0
dexclamol,[C@H]15C3=C(CCC2=C1C=CC=C2)C=CC=C3[C@H]4C[C@](C(C)C)(O)CCN4C5,0
dichlorisone,[C@@]23(Cl)C(C1C([C@](O)(CC1)C(=O)CO)(CC2Cl)C)CCC4=CC(=O)C=CC34C,0
hopantenic-acid,[C@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O,0
bentiamine,C3=C(C(SC(/CCOC(C1=CC=CC=C1)=O)=C(N(CC2=C(N=C(N=C2)C)N)C=O)/C)=O)C=CC=C3,0
Stanozolol (17alpha-methyl-17beta-hydroxy-5alpha-androst-2-eno[3-2-c]-pyrazole),CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C,1
formocortal,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C=O)C)(C)C)C(=O)COC(=O)C,0
fleroxacin,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(O)=O,0
propoxate,C1=NC=C([N]1C(C2=CC=CC=C2)C)C(OCCC)=O,0
Daunorubicin,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O,0
tepirindole,C3=C(C1=CCN(CCC)CC1)C2=CC(=CC=C2[NH]3)Cl,0
alfentanil,CCN1N=NN(CCN2CCC(CC2)(COC)N(C(=O)CC)c3ccccc3)C1=O,0
clorethate/cloretate,C(C(Cl)(Cl)Cl)OC(OCC(Cl)(Cl)Cl)=O,0
adinazolam,C1=CC(=CC3=C1[N]2C(=NN=C2CN(C)C)CN=C3C4=CC=CC=C4)Cl,0
2-methoxy-N-(1-phenethylpiperidin-4-yl)-N-phenylacetamide,COCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,1
fasoracetam,[C@H]1(NC(=O)CC1)C(=O)N2CCCCC2,0
Phenazocine,CC1C2CC3=C(C1(CCN2CCC4=CC=CC=C4)C)C=C(C=C3)O.Br,1
Icotidine,[Cl-].[Cl-].[Cl-].COc1cccnc1CCCCNC2=NC=C(Cc3ccc(C)nc3)C(=O)N2.[H+].[H+].[H+],0
Tramadol (2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexanol),CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,1
ampyzine,CN(C)c1cnccn1,0
Diethylstilbestrol,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,0
Methyldihydromorphine,CC1(CCC2C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3C)O,1
lymecycline,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)\O)C1=O.[H+],0
paraldehyde,CC1OC(C)OC(O1)C,0
Sotalol,CC(C)NCC(O)c1ccc(N[S](C)(=O)=O)cc1,0
nomelidine,C1=CC(=CC=C1\C(C2=CC=CN=C2)=C\CNC)Br,0
pergolide,CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34,0
fluticasone-propionate,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4C)C)(OC(CC)=O)C(SCF)=O,0
promoxolane,C(C1OC(C(C)C)(C(C)C)OC1)O,0
Org13011,O=C1N(CCC1)CCCCN2CCN(CC2)c3cc(C(F)(F)F)ccn3,0
etisulergine,[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@H](C4)N[S](N(CC)CC)(=O)=O)C,0
17,n1c(csc1\[NH]=C(\N)N)c1cccc(c1)N,0
nabilone,[C@H]23C1=C(C=C(C(CCCCCC)(C)C)C=C1O)OC([C@@H]2CCC(C3)=O)(C)C,0
flubepride,C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC3N(CC2=CC=C(F)C=C2)CCC3)=O,0
intriptyline,CN(C)CC#CC=C2c1ccccc1C=Cc3ccccc23,0
tofenacin,C2=C(C(C1=CC=CC=C1)OCCNC)C(=CC=C2)C,0
furfenorex,C1=CC=CC=C1CC(N(CC2=CC=CO2)C)C,0
prideperone,C1=C(C(=CC=C1C#N)OC)C(NCCN3CCC(C(C2=CC=C(F)C=C2)=O)CC3)=O,0
octamoxin,C(C(NN)C)CCCCC,0
Cromoglicicacid,OC(COc1ccc2OC(=CC(=O)c2c1)C(O)=O)COc3cccc4OC(=CC(=O)c34)C(O)=O,0
cericlamine,[H+].C1=C(CC(N(C)C)(CO)C)C=CC(=C1Cl)Cl.[Cl-],0
cloperidone,C1=CC=CC4=C1C(N(CCCN3CCN(C2=CC(=CC=C2)Cl)CC3)C(N4)=O)=O,0
Nor-1-chlorpromazine,ClC1=CC=C(C2=C1)SC3=C(N2CCCNC)C=CC=C3,0
hydrocortisone-valerate,CC14CCC(=O)C=C1CCC5C3CCC(O)(C(=O)COC(=O)CCC2CCCC2)C3(C)CC(O)C45,0
bisorcic,[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,0
(1-(4-Fluorobenzyl)-1H-indol-3-yl)(2-2-3-3-tetramethylcyclopropyl)methanone,CC1(C(C1(C)C)C(=O)C2=CN(C3=CC=CC=C32)CC4=CC=C(C=C4)F)C,1
atolide,C1=CC=CC(=C1C(NC2=C(C=C(N(CC)CC)C=C2)C)=O)N,0
